LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallCond,Exterior1st,ExterQual,Foundation,BsmtExposure,BsmtFinType1,BsmtUnfSF,HeatingQC,1stFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageArea,MoSold,YrSold,SalePrice
9492,Reg,Inside,NAmes,1.5Fin,5,WdShing,TA,CBlock,No,Rec,359,TA,968,1,1,0,3,TA,1,Attchd,Unf,240,4,2007,105000
1680,Reg,Inside,BrDale,2Story,7,HdBoard,TA,CBlock,No,BLQ,355,Gd,672,0,1,1,3,TA,0,Detchd,Unf,264,5,2006,118000
8125,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,GLQ,668,Ex,1654,1,2,0,3,Gd,0,Attchd,Unf,900,2,2006,230000
6305,Reg,Inside,Crawfor,1Story,7,MetalSd,TA,PConc,No,Unf,920,Ex,954,0,1,0,2,Fa,1,Basment,Unf,240,6,2007,119750
12898,IR1,Inside,Timber,1Story,5,VinylSd,Gd,PConc,Gd,GLQ,598,Ex,1620,1,2,0,2,Ex,1,Attchd,Fin,912,9,2009,315500
9240,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,Unf,1055,Ex,1055,0,2,1,3,Gd,1,BuiltIn,Fin,905,9,2008,287000
1533,Reg,Inside,MeadowV,2Story,6,CemntBd,TA,CBlock,No,Unf,546,TA,798,0,1,1,3,TA,1,Attchd,Unf,0,5,2009,97000
13125,Reg,Corner,Sawyer,1Story,4,Wd Sdng,TA,CBlock,No,Rec,284,Ex,1803,1,2,0,3,TA,1,Attchd,RFn,484,1,2006,155000
5381,IR1,Inside,NridgHt,1Story,5,VinylSd,Gd,PConc,Av,ALQ,406,Ex,1306,1,2,0,1,Gd,1,Attchd,RFn,624,8,2009,196000
11839,Reg,Inside,SawyerW,2Story,5,HdBoard,TA,PConc,No,GLQ,390,Ex,1532,1,2,1,4,Gd,1,Attchd,Unf,514,5,2008,262280
13680,IR1,CulDSac,Edwards,1Story,5,BrkFace,TA,Slab,No,Unf,0,Ex,1733,0,2,0,4,TA,1,Attchd,Unf,452,6,2009,139600
9245,IR2,Inside,CollgCr,1Story,5,VinylSd,TA,PConc,No,GLQ,304,Ex,990,0,1,0,3,TA,0,Detchd,Unf,672,2,2008,145000
11100,Reg,Inside,Edwards,1Story,7,MetalSd,TA,CBlock,No,Unf,0,Ex,930,0,1,0,2,Gd,0,Detchd,Unf,308,4,2010,84900
8993,IR1,Inside,Gilbert,1Story,5,VinylSd,Gd,PConc,Av,Unf,1302,Ex,1302,0,2,0,3,Gd,0,Attchd,Fin,436,8,2007,176485
11175,IR1,Corner,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,Unf,1316,Ex,1316,0,2,0,3,Gd,1,Attchd,Fin,440,10,2007,200141
9500,Reg,Corner,NAmes,2Story,6,VinylSd,TA,CBlock,No,Rec,374,TA,1127,0,1,1,4,TA,1,Attchd,RFn,540,6,2007,165000
8562,Reg,Inside,Edwards,1Story,6,HdBoard,TA,CBlock,Av,Rec,833,Ex,1526,0,1,0,4,TA,1,Basment,Unf,364,5,2010,144500
11367,Reg,Corner,CollgCr,2Story,5,VinylSd,Gd,PConc,Mn,GLQ,133,Ex,1091,1,2,1,3,Gd,1,Attchd,Fin,586,11,2006,255000
11361,Reg,Inside,NWAmes,1Story,5,Plywood,TA,CBlock,No,ALQ,549,TA,1523,0,2,0,3,TA,1,Attchd,Fin,478,5,2008,180000
7052,IR1,Inside,NridgHt,1Story,5,VinylSd,Gd,PConc,Av,GLQ,705,Ex,1364,1,2,0,2,Gd,1,Attchd,RFn,484,6,2006,185850
11275,IR1,Corner,Crawfor,1.5Fin,7,MetalSd,TA,CBlock,Mn,Rec,0,TA,1096,0,1,1,3,TA,1,Detchd,Unf,432,3,2007,220000
4920,Reg,Inside,StoneBr,1Story,5,CemntBd,Gd,PConc,Mn,GLQ,722,Ex,1338,1,2,0,2,Gd,0,Attchd,Fin,582,4,2010,213500
6000,Reg,Inside,OldTown,1Story,6,MetalSd,TA,BrkTil,No,BLQ,706,Gd,1103,0,1,0,2,Gd,1,Detchd,Unf,440,7,2006,110500
11000,IR1,CulDSac,NAmes,1Story,6,Plywood,TA,CBlock,Mn,BLQ,184,Ex,1154,0,1,1,3,TA,1,Attchd,RFn,480,11,2009,154000
7837,IR1,Inside,Gilbert,2Story,7,VinylSd,Gd,PConc,No,Unf,799,Gd,799,0,2,1,3,TA,1,Attchd,RFn,380,5,2009,178000
9760,Reg,Inside,NAmes,2Story,6,HdBoard,TA,CBlock,Gd,GLQ,0,TA,798,1,1,1,4,TA,0,Attchd,RFn,442,6,2008,167900
9600,Reg,Inside,NAmes,1.5Unf,7,MetalSd,TA,CBlock,No,ALQ,625,TA,893,0,1,0,2,Gd,0,Detchd,Unf,576,5,2007,135000
10152,Reg,Inside,NAmes,1Story,5,MetalSd,TA,CBlock,No,BLQ,462,TA,1048,1,1,0,3,TA,0,Attchd,Unf,286,6,2007,135000
11700,Reg,Inside,NWAmes,2Story,6,MetalSd,TA,CBlock,No,Rec,429,Ex,829,0,1,1,4,TA,0,Attchd,Unf,441,5,2009,154000
7950,IR1,Corner,Edwards,2Story,6,HdBoard,TA,CBlock,No,BLQ,155,TA,698,0,1,1,3,TA,0,Attchd,Fin,440,7,2009,159500
8556,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,Unf,1240,Ex,1240,0,2,0,2,Gd,0,Attchd,RFn,826,5,2007,194000
13125,Reg,Inside,Crawfor,2Story,6,Wd Sdng,TA,CBlock,No,BLQ,390,TA,960,0,1,1,3,TA,2,Attchd,Unf,240,7,2007,219500
15870,IR1,Corner,NAmes,1Story,5,VinylSd,TA,CBlock,Mn,BLQ,230,Ex,1096,1,1,0,3,TA,0,Attchd,Fin,299,3,2006,138800
4435,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Mn,GLQ,186,Ex,848,1,1,0,1,Gd,1,Attchd,RFn,420,5,2006,155900
8775,Reg,Inside,CollgCr,1Story,5,VinylSd,TA,PConc,No,GLQ,495,Gd,990,0,1,0,3,TA,0,Attchd,Unf,299,4,2007,126000
11040,Reg,Inside,NWAmes,1Story,7,VinylSd,Gd,CBlock,No,ALQ,602,Ex,1258,0,2,0,3,Gd,0,Attchd,RFn,528,10,2008,145000
7500,Reg,Corner,Sawyer,1Story,5,HdBoard,TA,CBlock,No,ALQ,216,Fa,1040,1,1,1,3,TA,0,Attchd,Fin,308,6,2010,133000
8749,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,Unf,1459,Ex,1459,0,2,0,3,Gd,1,Attchd,RFn,527,9,2007,192000
8800,Reg,Inside,NAmes,1Story,6,HdBoard,TA,CBlock,No,BLQ,698,TA,1251,1,1,0,3,TA,2,Attchd,RFn,461,3,2006,160000
13031,IR2,Corner,Gilbert,2Story,5,HdBoard,TA,PConc,No,ALQ,99,Gd,691,0,2,1,3,TA,1,Attchd,Fin,409,7,2006,187500
9069,Reg,Inside,SawyerW,SFoyer,6,HdBoard,TA,PConc,Av,GLQ,189,Ex,996,1,1,0,2,Gd,0,Attchd,Unf,564,4,2010,147000
1974,Reg,Inside,MeadowV,2Story,5,CemntBd,TA,CBlock,No,BLQ,212,TA,546,0,1,1,3,TA,0,Attchd,RFn,286,5,2010,83500
2522,Reg,Inside,Edwards,2Story,5,VinylSd,Gd,PConc,No,Unf,970,Ex,970,0,2,0,3,Gd,0,Detchd,Unf,380,4,2006,137500
3316,IR1,Inside,Somerst,1Story,5,MetalSd,Gd,PConc,No,GLQ,208,Ex,1247,1,1,1,1,Gd,1,Attchd,Fin,550,4,2006,197000
8544,Reg,Corner,NAmes,1Story,4,BrkFace,TA,Slab,No,Unf,0,Fa,1040,0,2,0,2,TA,0,Detchd,Unf,400,6,2009,92900
2160,Reg,Inside,Somerst,2Story,5,MetalSd,Gd,PConc,No,BLQ,90,Ex,624,1,2,1,2,Gd,0,Detchd,Unf,462,3,2008,160000
8400,Reg,Inside,SWISU,1.5Fin,5,MetalSd,TA,PConc,No,Rec,758,Fa,1390,0,2,0,4,TA,1,Detchd,Unf,576,6,2008,136500
5868,Reg,Inside,NAmes,1Story,7,MetalSd,TA,CBlock,No,BLQ,448,Ex,936,1,1,0,2,TA,0,Attchd,Fin,308,5,2010,129000
9317,IR1,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,GLQ,1290,Gd,1314,0,2,0,3,Gd,1,Attchd,RFn,440,3,2007,176432
6882,Reg,Inside,IDOTRR,2Story,7,Wd Sdng,TA,PConc,No,Unf,684,TA,773,0,1,1,3,Gd,0,Attchd,Unf,0,3,2007,127000
3696,Reg,Inside,StoneBr,1Story,5,HdBoard,Gd,CBlock,No,Unf,1074,Ex,1088,0,1,1,2,Gd,0,Attchd,RFn,461,10,2007,170000
6000,Reg,Inside,BrkSide,1.5Fin,6,MetalSd,TA,BrkTil,No,BLQ,0,TA,757,0,1,0,3,TA,0,Detchd,Unf,240,7,2009,128000
11880,IR1,Inside,NWAmes,1Story,5,Plywood,TA,CBlock,No,ALQ,567,TA,1601,0,2,0,3,TA,1,Attchd,RFn,478,4,2009,157000
8400,Reg,Inside,SWISU,1Story,5,Wd Sdng,TA,CBlock,No,Rec,0,TA,438,0,1,0,1,Fa,0,Detchd,Unf,246,1,2009,60000
9758,IR1,Inside,NAmes,1Story,5,HdBoard,TA,CBlock,No,BLQ,251,TA,950,0,1,0,3,TA,0,Detchd,Unf,280,7,2007,119500
7000,Reg,Inside,NAmes,1Story,7,Wd Sdng,TA,CBlock,No,Rec,422,Ex,1134,0,1,0,2,TA,0,Attchd,RFn,254,4,2007,135000
8910,Reg,Corner,NAmes,1Story,6,BrkFace,TA,CBlock,Mn,ALQ,0,Ex,1194,0,1,0,3,TA,1,BuiltIn,Fin,539,7,2006,159500
2016,Reg,Inside,BrDale,2Story,5,HdBoard,TA,CBlock,No,Unf,630,TA,630,0,2,1,3,TA,0,Detchd,Unf,440,4,2007,106000
10357,IR1,Corner,SawyerW,1Story,5,HdBoard,Gd,PConc,Mn,GLQ,172,Gd,1442,1,2,0,3,Gd,1,Attchd,Fin,719,5,2007,179900
8063,Reg,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,924,Ex,948,0,2,1,3,TA,1,Attchd,RFn,463,11,2007,181000
11362,IR1,Inside,NridgHt,1Story,5,MetalSd,Gd,PConc,Mn,GLQ,797,Ex,1836,1,2,0,3,Gd,1,Attchd,Fin,862,3,2009,280000
8000,Reg,Inside,Gilbert,2Story,5,HdBoard,TA,PConc,No,GLQ,554,Gd,773,1,2,1,3,TA,1,Attchd,Fin,431,6,2008,188000
10480,Reg,Inside,NWAmes,2Story,6,Plywood,TA,CBlock,No,ALQ,400,TA,1098,0,2,1,4,TA,1,Attchd,RFn,483,9,2008,205000
7100,IR1,Corner,NAmes,1Story,7,WdShing,TA,CBlock,No,GLQ,108,TA,816,1,1,0,2,TA,0,Detchd,Unf,308,7,2006,129900
8923,Reg,Inside,NAmes,1Story,7,Wd Sdng,TA,CBlock,No,BLQ,365,Gd,1008,1,1,0,2,Gd,0,Attchd,Unf,240,5,2007,134500
5400,Reg,Inside,OldTown,1Story,7,MetalSd,TA,CBlock,No,Rec,418,Ex,833,0,1,0,2,Gd,0,Detchd,Unf,326,8,2006,117000
7750,Reg,Inside,Gilbert,SLvl,5,VinylSd,Gd,PConc,No,GLQ,55,Ex,779,1,2,1,3,Gd,1,BuiltIn,Fin,527,3,2009,184100
9764,IR1,FR2,Sawyer,1Story,7,VinylSd,TA,CBlock,No,BLQ,192,Ex,894,1,1,0,3,Gd,0,Attchd,RFn,450,5,2008,130000
13825,Reg,Inside,Sawyer,SLvl,6,MetalSd,TA,CBlock,No,Unf,533,TA,1021,0,1,0,3,TA,0,BuiltIn,RFn,300,12,2008,140000
7560,Reg,Inside,NAmes,1Story,5,BrkFace,TA,CBlock,No,LwQ,671,TA,1040,0,1,0,3,TA,0,Attchd,RFn,286,7,2006,133700
8263,Reg,Inside,IDOTRR,1Story,5,BrkFace,TA,BrkTil,No,Unf,1012,TA,1012,0,1,0,2,TA,1,Detchd,Unf,308,5,2007,118400
10084,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,1528,Ex,1552,0,2,0,3,Gd,0,Attchd,RFn,782,7,2006,212900
9125,IR1,Inside,Gilbert,SLvl,5,HdBoard,TA,PConc,No,Unf,384,Gd,812,0,2,1,3,Gd,1,Attchd,Fin,392,7,2007,163900
10434,Reg,Inside,NAmes,1Story,5,Plywood,TA,CBlock,No,Unf,1005,TA,1005,0,1,0,2,Fa,1,Detchd,Unf,672,11,2009,115000
3684,Reg,Inside,Blmngtn,1Story,5,VinylSd,Gd,PConc,No,Unf,1373,Ex,1555,0,2,0,2,Gd,1,Attchd,Fin,660,6,2009,174000
14572,IR3,Corner,Gilbert,1Story,5,VinylSd,Gd,PConc,Av,GLQ,230,Ex,1530,1,2,0,3,Gd,1,Attchd,Fin,630,11,2007,259000
11796,IR1,Inside,Gilbert,2Story,5,VinylSd,Gd,PConc,Av,Unf,847,Ex,847,0,2,1,4,Gd,1,BuiltIn,Fin,434,7,2007,215000
7200,Reg,Inside,OldTown,SFoyer,5,MetalSd,TA,CBlock,Gd,GLQ,0,TA,936,1,1,0,2,TA,0,Detchd,Unf,672,8,2007,140000
10712,Reg,Inside,Mitchel,1Story,5,HdBoard,TA,PConc,Mn,BLQ,762,TA,974,0,1,0,3,TA,0,Attchd,Unf,0,9,2007,93500
9828,IR1,Inside,SawyerW,2Story,5,VinylSd,Gd,PConc,No,GLQ,544,Ex,1142,0,2,1,3,Gd,1,Attchd,RFn,466,6,2009,239500
8773,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,Av,Unf,916,Gd,916,0,2,1,3,TA,1,Attchd,Fin,460,8,2007,169000
6180,Reg,Corner,BrkSide,1Story,5,Wd Sdng,TA,BrkTil,No,Unf,960,TA,986,0,1,0,2,TA,1,Detchd,Unf,180,5,2007,102000
9600,Reg,Inside,NAmes,1.5Fin,5,VinylSd,TA,CBlock,No,BLQ,752,TA,1032,0,1,0,3,TA,0,Attchd,Unf,288,4,2008,119000
9819,IR1,Inside,Mitchel,1Story,5,Plywood,TA,PConc,Gd,ALQ,0,TA,1567,1,2,0,2,Gd,2,Attchd,RFn,714,5,2009,196000
8731,IR1,Inside,BrkSide,1Story,5,Stucco,TA,BrkTil,No,BLQ,270,TA,1167,0,1,0,3,TA,1,Detchd,Unf,495,5,2007,144000
7350,Reg,Corner,NAmes,1Story,7,HdBoard,TA,CBlock,Mn,ALQ,100,TA,952,1,1,0,2,TA,0,Detchd,Unf,840,6,2008,139000
10304,IR1,CulDSac,NWAmes,2Story,7,Plywood,TA,CBlock,No,ALQ,399,Ex,1088,1,2,1,4,Gd,1,Attchd,Unf,484,10,2009,197500
12180,Reg,Inside,Edwards,1.5Fin,4,MetalSd,TA,BrkTil,No,BLQ,324,Fa,672,1,1,0,2,Fa,0,Detchd,Unf,280,7,2010,80000
6240,Reg,Inside,BrkSide,1.5Fin,6,MetalSd,TA,BrkTil,No,Unf,1042,Ex,1042,0,1,0,3,TA,1,Detchd,Unf,225,8,2006,149000
11200,Reg,Inside,SawyerW,1Story,5,Wd Sdng,Gd,CBlock,No,GLQ,40,TA,1298,1,2,0,3,Gd,1,Attchd,Unf,403,5,2006,180000
12000,Reg,Inside,Crawfor,2Story,7,MetalSd,TA,CBlock,No,Rec,429,Ex,860,0,1,1,3,Fa,1,Attchd,Unf,234,7,2009,174500
5700,Reg,Inside,OldTown,1.5Fin,7,Wd Sdng,TA,PConc,No,Unf,572,TA,572,0,1,0,2,TA,1,Detchd,Unf,288,8,2008,116900
8280,IR1,Inside,NAmes,1Story,5,BrkFace,TA,CBlock,No,Unf,932,Ex,932,0,1,0,2,Gd,1,Attchd,Unf,306,11,2007,124000
14115,IR1,Inside,Crawfor,1Story,7,Stone,TA,PConc,No,ALQ,230,Ex,1811,0,1,0,2,Ex,1,Attchd,Fin,470,7,2006,230000
13700,IR1,Inside,NAmes,2Story,6,VinylSd,TA,CBlock,Gd,ALQ,410,TA,902,0,1,2,4,Gd,2,Attchd,Unf,492,5,2008,201800
5001,IR1,Inside,NridgHt,1Story,5,VinylSd,Gd,PConc,No,GLQ,410,Ex,1314,1,2,0,2,Gd,1,Attchd,RFn,626,7,2009,230000
11932,Reg,FR2,Somerst,1Story,5,VinylSd,Gd,PConc,No,Unf,1580,Ex,1580,0,2,0,3,Gd,0,Attchd,RFn,830,6,2008,235128
9120,Reg,Inside,NWAmes,2Story,6,HdBoard,Gd,CBlock,No,ALQ,459,TA,943,0,2,1,4,Gd,1,Attchd,RFn,540,7,2008,185000
2280,Reg,Inside,NPkVill,2Story,5,Plywood,TA,CBlock,No,ALQ,544,Fa,855,0,2,1,3,TA,1,Attchd,Unf,440,7,2010,146000
14778,IR1,CulDSac,Crawfor,1Story,7,HdBoard,Gd,CBlock,No,BLQ,568,Ex,1640,1,1,0,3,Gd,1,Detchd,Unf,924,11,2008,224000
8724,Reg,Inside,Sawyer,1Story,5,VinylSd,TA,CBlock,No,BLQ,402,Gd,894,0,1,0,3,TA,1,Attchd,Fin,450,5,2007,129000
16157,IR1,FR2,Veenker,SLvl,7,Plywood,TA,PConc,Gd,ALQ,289,Ex,1432,1,1,1,2,Gd,1,Attchd,Unf,588,6,2007,194000
9541,IR1,Inside,NridgHt,1Story,5,VinylSd,Gd,PConc,No,Unf,1502,Ex,1502,0,2,0,3,Gd,0,Attchd,RFn,644,9,2009,233170
10852,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,GLQ,173,Ex,959,1,2,1,3,TA,1,Attchd,Fin,472,2,2006,173000
13728,Reg,Corner,Edwards,2Story,7,Stucco,TA,CBlock,No,Rec,501,Ex,1236,0,2,0,4,Gd,2,Basment,Unf,540,7,2008,235000
9880,Reg,Inside,Mitchel,SLvl,6,Plywood,TA,CBlock,Av,ALQ,574,TA,1118,1,1,0,3,TA,1,Attchd,Fin,358,7,2008,171000
9120,Reg,Inside,NAmes,1Story,6,MetalSd,TA,CBlock,No,ALQ,599,Ex,1261,1,1,0,3,TA,1,Attchd,RFn,433,11,2008,163000
4017,IR1,Inside,Somerst,2Story,5,MetalSd,Gd,PConc,No,Unf,625,Ex,625,0,2,1,2,Gd,0,Detchd,Fin,625,3,2008,171900
6951,IR1,CulDSac,Mitchel,1Story,5,HdBoard,TA,CBlock,No,ALQ,218,TA,923,1,1,0,3,TA,0,Attchd,Unf,264,10,2008,119500
7681,IR1,FR2,Crawfor,1.5Fin,6,Wd Sdng,TA,BrkTil,No,Unf,731,Ex,820,0,1,1,3,TA,1,Detchd,Unf,186,7,2009,154900
8335,Reg,Corner,Edwards,1Story,5,Wd Sdng,TA,Slab,No,Unf,0,Gd,1124,0,1,0,3,TA,1,Attchd,Unf,0,4,2006,93000
11170,IR2,Corner,Timber,2Story,5,MetalSd,TA,Wood,No,LwQ,0,Ex,1298,0,2,1,4,TA,0,Attchd,Fin,693,4,2006,250000
10800,Reg,Inside,OldTown,1Story,6,Stucco,TA,BrkTil,No,Rec,299,Ex,1130,1,1,0,2,TA,1,Detchd,Unf,720,6,2006,120000
9738,Reg,Inside,Edwards,1.5Fin,7,AsbShng,TA,BrkTil,No,BLQ,392,Gd,949,1,1,0,4,TA,0,Attchd,Unf,392,3,2006,104900
10615,IR1,Corner,OldTown,2Story,5,HdBoard,TA,CBlock,Mn,BLQ,538,TA,1014,1,2,0,3,TA,0,CarPort,Unf,420,8,2009,95000
12461,Reg,Corner,NoRidge,1Story,5,ImStucc,Gd,PConc,No,GLQ,168,Ex,1624,1,2,0,2,Gd,1,Attchd,RFn,757,7,2006,262000
8935,IR1,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,Unf,831,Ex,831,0,2,1,3,Gd,0,Attchd,RFn,493,7,2009,195000
7500,Reg,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,994,Gd,1028,0,2,1,3,Gd,1,Attchd,Fin,442,6,2010,189000
2645,Reg,Inside,Somerst,2Story,5,MetalSd,Gd,PConc,No,Unf,776,Ex,764,0,2,1,2,Gd,0,Detchd,Unf,492,11,2007,174000
4500,Reg,FR2,Mitchel,1Story,5,VinylSd,TA,PConc,No,GLQ,341,Ex,1224,1,2,0,2,TA,0,Attchd,Fin,402,6,2009,165000
9364,Reg,Corner,Sawyer,2Story,7,HdBoard,TA,CBlock,No,ALQ,292,TA,663,0,1,1,4,TA,0,Attchd,Fin,299,3,2010,158000
8029,IR1,Inside,Gilbert,2Story,5,VinylSd,TA,PConc,No,Unf,728,Ex,728,0,2,1,3,Gd,0,Attchd,Fin,400,7,2008,176000
14054,IR1,Inside,Gilbert,2Story,5,VinylSd,Gd,PConc,Av,Unf,879,Ex,879,0,2,1,4,Gd,1,BuiltIn,Fin,660,11,2006,219210
8850,IR1,Corner,OldTown,2.5Unf,6,MetalSd,TA,BrkTil,No,Unf,815,Ex,815,0,1,0,3,TA,1,Detchd,Unf,225,7,2006,144000
9100,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,Unf,1212,Ex,1212,0,2,0,3,Gd,0,Attchd,RFn,573,6,2009,178000
11235,Reg,Inside,Sawyer,1Story,5,HdBoard,TA,CBlock,No,Rec,504,Gd,1382,0,1,1,3,TA,1,Attchd,Unf,459,10,2006,148000
9353,Reg,Inside,NAmes,1Story,5,MetalSd,TA,CBlock,No,Unf,864,Gd,864,0,1,0,3,TA,0,Attchd,Unf,280,7,2006,116050
10400,Reg,Corner,CollgCr,2Story,5,VinylSd,TA,PConc,Av,Unf,866,Ex,866,0,2,1,3,Gd,0,Attchd,RFn,546,3,2009,197900
9750,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,No,Unf,1630,Ex,1630,0,2,0,3,Gd,1,Attchd,Unf,451,10,2009,213000
10140,Reg,Inside,NWAmes,1Story,6,HdBoard,TA,CBlock,No,ALQ,268,Ex,1074,1,1,1,3,TA,0,Attchd,RFn,495,7,2006,153500
8900,Reg,Inside,SawyerW,1Story,4,HdBoard,TA,CBlock,No,Rec,0,TA,1056,1,1,0,2,TA,0,Detchd,Unf,384,11,2006,107000
9135,Reg,Inside,CollgCr,1Story,5,VinylSd,Gd,PConc,Av,GLQ,1342,Ex,1700,1,2,0,3,Gd,0,Attchd,RFn,544,5,2006,200000
7763,Reg,Inside,NAmes,1Story,7,MetalSd,TA,CBlock,No,Rec,319,TA,1283,1,1,0,3,TA,0,Detchd,Unf,506,10,2008,140000
10182,IR1,CulDSac,Somerst,1Story,5,VinylSd,Gd,PConc,Mn,GLQ,440,Ex,1660,1,2,0,3,Gd,1,Attchd,RFn,500,5,2006,290000
11218,Reg,Inside,SawyerW,2Story,5,Wd Sdng,Gd,PConc,No,Unf,1055,Ex,1055,0,2,1,3,Gd,1,Attchd,RFn,462,5,2010,189000
12134,IR1,Inside,Gilbert,1.5Fin,7,Wd Sdng,Gd,Wood,Av,GLQ,132,Gd,1080,0,2,0,4,TA,0,Basment,RFn,492,6,2010,164000
9340,Reg,Inside,Edwards,1Story,6,MetalSd,TA,CBlock,No,Rec,328,TA,672,1,1,0,2,TA,0,Attchd,Unf,234,8,2009,113000
10205,IR1,Inside,NAmes,SFoyer,5,MetalSd,TA,CBlock,Av,BLQ,141,TA,999,1,1,0,3,TA,0,Attchd,Unf,300,5,2006,134500
7094,IR1,Inside,Sawyer,1Story,5,VinylSd,TA,CBlock,No,Rec,340,TA,894,0,1,0,3,TA,0,Detchd,RFn,384,5,2007,125000
8930,Reg,Inside,Sawyer,1.5Fin,5,VinylSd,TA,Slab,No,Unf,0,TA,1318,0,2,0,4,TA,0,Attchd,Unf,539,4,2010,112000
8640,Reg,Inside,Somerst,1Story,5,CemntBd,Gd,PConc,Mn,GLQ,364,Ex,1314,1,2,0,3,Gd,0,Attchd,RFn,552,9,2009,229456
6240,Reg,Inside,BrkSide,1.5Fin,5,AsbShng,TA,Slab,No,Unf,0,Gd,672,0,1,0,2,TA,0,Attchd,Unf,0,7,2006,80500
1680,Reg,Inside,BrDale,2Story,5,CemntBd,TA,CBlock,No,Unf,672,TA,672,0,1,1,3,TA,0,Attchd,Unf,0,4,2006,91500
7800,IR1,Inside,NAmes,1Story,5,Wd Sdng,TA,CBlock,No,Rec,0,TA,912,0,1,0,2,TA,0,Attchd,Unf,288,11,2006,115000
8250,Reg,Inside,Sawyer,1Story,5,HdBoard,TA,CBlock,No,BLQ,210,Ex,1211,0,1,0,3,TA,1,Attchd,Unf,322,8,2008,134000
10496,Reg,Inside,NAmes,1.5Fin,6,Wd Sdng,TA,CBlock,Mn,Rec,844,Ex,1168,0,2,0,3,TA,1,Attchd,Unf,315,1,2007,143000
15384,IR1,Inside,Gilbert,2Story,5,VinylSd,Gd,PConc,Av,GLQ,64,Ex,788,1,2,1,3,Gd,1,Attchd,Fin,388,2,2008,184000
14598,IR1,CulDSac,Somerst,2Story,5,VinylSd,Gd,PConc,Mn,Unf,894,Ex,894,0,2,1,4,Gd,1,BuiltIn,Fin,668,1,2008,214000
7910,Reg,Inside,NAmes,SLvl,5,BrkFace,TA,CBlock,No,ALQ,409,Gd,1507,0,2,0,4,TA,0,Basment,Unf,404,8,2008,127000
7728,Reg,Inside,NAmes,SLvl,6,Wd Sdng,TA,CBlock,Av,ALQ,303,TA,1190,1,1,0,3,TA,0,Attchd,Unf,540,5,2006,132500
9842,Reg,FR2,NAmes,1Story,5,HdBoard,TA,Slab,No,Unf,0,TA,1224,0,2,0,2,TA,0,CarPort,Unf,462,3,2007,101800
12160,IR1,Inside,NAmes,1Story,5,Plywood,TA,CBlock,No,Rec,188,Fa,1188,1,1,0,3,TA,0,Attchd,RFn,531,5,2010,142000
8525,Reg,Inside,SWISU,2Story,6,MetalSd,TA,PConc,Av,Unf,940,TA,1024,0,1,1,4,TA,0,Attchd,Unf,0,11,2008,130000
13132,Reg,Inside,Crawfor,2Story,5,Wd Sdng,TA,BrkTil,Mn,Unf,747,Gd,892,0,1,1,4,TA,0,Detchd,Unf,180,7,2006,138887
2628,Reg,Inside,NridgHt,2Story,5,VinylSd,Gd,PConc,No,Unf,764,Ex,764,0,2,1,2,Gd,0,BuiltIn,RFn,474,6,2010,175500
12393,IR2,FR2,CollgCr,2Story,5,VinylSd,Gd,PConc,No,Unf,847,Ex,847,0,2,1,4,Gd,1,BuiltIn,Fin,434,9,2006,195000
13072,Reg,Inside,SawyerW,1Story,5,VinylSd,Gd,PConc,No,Unf,1141,Ex,1141,0,1,1,3,TA,0,Detchd,Unf,484,3,2006,142500
9037,IR1,Inside,Timber,1Story,5,VinylSd,Gd,PConc,Av,GLQ,1048,Ex,1484,0,2,0,2,Ex,1,Attchd,RFn,472,12,2007,265900
8158,Reg,Inside,CollgCr,2Story,5,VinylSd,Gd,PConc,No,GLQ,334,Ex,884,1,2,1,3,Gd,0,Attchd,RFn,543,7,2008,224900
10625,Reg,Inside,NWAmes,SFoyer,6,Plywood,TA,CBlock,Gd,GLQ,0,TA,1173,1,2,0,3,Gd,2,Attchd,RFn,528,1,2010,170000
11435,IR1,Corner,Crawfor,2Story,7,BrkFace,TA,PConc,No,Unf,792,Fa,792,0,1,0,3,Gd,2,Detchd,Unf,400,6,2006,230000
12090,Reg,Inside,NWAmes,SLvl,7,VinylSd,TA,CBlock,No,Unf,585,Ex,1140,0,3,1,3,TA,1,BuiltIn,Fin,477,1,2007,178000
